CODNUM,NUMCOM,TIPUS,CODVIA,NOMVIA,LAT,LNG
81126,114,,608,c. de Sant Oleguer,41.54030931,2.11312935
81136,100,,949,pgon. dels Merinals,41.54270118,2.0882659
81137,101,,949,pgon. dels Merinals,41.54255875,2.08838549
81138,124,,608,c. de Sant Oleguer,41.54014949,2.11320663
80821,42,,588,c. de Sau,41.54731668,2.12863108
81212,1,,1161,c. d' Horta,41.53386251,2.10443747
81290,42,,1502,av. de Can Bordoll,41.54311022,2.12949369
192581,3,,27114,ptge. de Vila i Fusté,41.54799177,2.11601961
192714,6,,11817,pl. de Joan Oliu,41.54461367,2.10744108
193729,21,,379,camí de Sant Nicolau,41.55260305,2.12273505
193770,21,,410,camí de l' Ermita de Sant Nicolau,41.55283547,2.1235901
194666,10,,31105,camí de Can Busquets,41.563865,2.12574093
194668,14,,31105,camí de Can Busquets,41.56391515,2.12622615
194779,34I,,1580,c. de Begoña,41.55954514,2.13298816
80852,82,,588,c. de Sau,41.54759397,2.12860735
197152,2,,297,masia de Can Pobla,41.53953278,2.1426393
197546,29,,1030,c. de Louis Braille,41.56214959,2.07582139
197609,326I,,1510,ctra. de Caldes,41.56430552,2.12297865
197619,332I,,1510,ctra. de Caldes,41.56567845,2.12597093
197731,246C,,1429,rda. de Collsalarca,41.570681,2.08672526
197735,14D,,623,c. de Santiago Segura,41.57078558,2.08679541
197736,4C,,623,c. de Santiago Segura,41.5707483,2.0864693
199758,9,,18024,c. de Susqueda,41.54555422,2.12970892
108324,3A,,450,c. de Zurbano,41.54092899,2.11128679
199760,13,,18024,c. de Susqueda,41.545849,2.12966218
199759,11,,18024,c. de Susqueda,41.54569627,2.12967454
204179,150I,,53,Riu Ripoll,41.5581729,2.11567934
204222,10I,,424,camí de Can Buxó,41.55752439,2.11617175
204433,26I,,339,camí de Can Deu,41.57720656,2.08935435
204450,38I,,376,camí del Torrent de la Romeua,41.56988101,2.07645602
16833,17,,633,pg. de Sant Bernat,41.5631822,2.09413774
16841,9,,1521,c. de Bujaruelo,41.56410311,2.09662982
16845,4,,749,ptge. del Progrés,41.56173574,2.09497665
16872,62,,1410,av. de la Concòrdia,41.56048203,2.09460449
16877,73,,1300,c. de l' Estalvi,41.56108169,2.09388556
16878,71,,1300,c. de l' Estalvi,41.56105396,2.09393073
16894,86,,1410,av. de la Concòrdia,41.56092673,2.09368937
16900,12,,1549,c. Blau,41.56124861,2.09415187
16908,1,,1549,c. Blau,41.56148884,2.09426596
16909,6,,1404,c. de la Constància,41.56147794,2.09451232
16923,9,,1549,c. Blau,41.56127101,2.09427056
16939,57,,1410,av. de la Concòrdia,41.5607698,2.09345953
16943,49,,1410,av. de la Concòrdia,41.56055324,2.09381482
16970,48,,1410,av. de la Concòrdia,41.56012435,2.0951325
16983,28,,1300,c. de l' Estalvi,41.56039369,2.0952599
16994,11,,1361,ptge. del Doctor Llonch,41.56020465,2.09617413
16996,4,,1300,c. de l' Estalvi,41.5598039,2.09623274
17002,16,,1300,c. de l' Estalvi,41.56003545,2.09584346
17008,31,,1300,c. de l' Estalvi,41.56004647,2.09559245
17011,23,,1300,c. de l' Estalvi,41.55992452,2.09578924
17015,15,,1300,c. de l' Estalvi,41.55981879,2.09596843
17016,13,,1300,c. de l' Estalvi,41.55978951,2.09601731
17032,67,,1429,rda. de Collsalarca,41.56617405,2.09649486
81399,72,,608,c. de Sant Oleguer,41.54167987,2.11246042
81436,2B,,1533,c. de Bosch i Cardellach,41.54186791,2.11167233
81440,76,,1481,av. de Can Roqueta,41.5372882,2.13254462
81459,5,,973,c. de Martínez de la Rosa,41.52829202,2.10281723
81477,142,,659,c. de Sallarès i Pla,41.54235992,2.11402632
81495,11T,,476,c. de Víctor Balaguer,41.52756718,2.10140717
81515,166,,1559,c. de Bernat Metge,41.52577762,2.10062832
81547,219,,541,c. de Tetuan,41.53653214,2.10590544
81548,33,,1504,c. del Canadà,41.54200567,2.09088043
81603,37,,1344,ptge. de sa Dragonera,41.54126575,2.08940764
81623,17,,1490,c. de Can Llobateres,41.54068187,2.12982135
81728,21,,608,c. de Sant Oleguer,41.54342506,2.11174452
81738,65,,1502,av. de Can Bordoll,41.5423405,2.13014104
81748,34,,704,c. de Riego,41.54359445,2.11237243
81757,44,,704,c. de Riego,41.54365242,2.11267828
81777,50,,659,c. de Sallarès i Pla,41.54440648,2.11282508
81868,5,,943,c. de Mèxic,41.54402436,2.09362906
81917,49T,,1658,c. d' Amèrica,41.5435972,2.09253622
105018,54,,599,c. de Sant Sebastià,41.5357089,2.11168921
105027,20B,,721,c. de Ramon Jové,41.56597313,2.10593012
105059,133,,1540,c. de Bonavista,41.54526271,2.11905772
105062,2,,1514,c. de la Cala,41.55009044,2.09564883
105081,163,,1105,c. de Josep Comas,41.52414831,2.11058995
105101,1,,570,pl. del Sol,41.53998975,2.09705111
105418,4,,1011,c. de Mallorca,41.5461393,2.08904718
206040,12,,19158,pl. de Granollers,41.56445049,2.08155407
208750,27I,,9351,camí de Can Lletget,41.54368917,2.13794208
209439,14B,,9304,camí Interior de Galliners,41.50777023,2.10433113
210096,40I,,659,c. de Sallarès i Pla,41.54475377,2.11168748
210352,52I,,387,camí del Pla d'Arraona,41.56275731,2.11165913
210360,55I,,387,camí del Pla d'Arraona,41.56311294,2.11122958
210395,69I,,414,camí de Can Prim,41.54918917,2.06874739
210419,124C,,253,ctra. de Granollers,41.559827,2.1357659
210433,62I,,414,camí de Can Prim,41.54957625,2.07187112
210707,202,,1400,c. de Copenhaguen,41.56017009,2.07975737
210827,235,,1400,c. de Copenhaguen,41.56087538,2.07931802
200614,41,,18024,c. de Susqueda,41.54776011,2.12912613
199764,21,,18024,c. de Susqueda,41.54638599,2.1295695
210834,249,,1400,c. de Copenhaguen,41.56131167,2.07868121
210837,255,,1400,c. de Copenhaguen,41.56153078,2.07912367
210858,297,,1400,c. de Copenhaguen,41.56277697,2.07872995
210961,155,,488,c. de Varsòvia,41.56170514,2.08021418
210988,196,,1400,c. de Copenhaguen,41.55975368,2.07981476
211047,161,,1296,av. d' Estrasburg,41.56067799,2.08017225
211059,121,,488,c. de Varsòvia,41.5600452,2.08061441
211061,125,,488,c. de Varsòvia,41.5599936,2.08034356
211065,133,,488,c. de Varsòvia,41.5601693,2.08087377
106420,129,,1397,c. de Corominas,41.5505344,2.10259795
211170,137,,1400,c. de Copenhaguen,41.55839386,2.07957112
211171,139,,1400,c. de Copenhaguen,41.55844963,2.07956044
211175,147,,1400,c. de Copenhaguen,41.55875117,2.07939322
211177,151,,1400,c. de Copenhaguen,41.55898681,2.07935862
211195,187,,1400,c. de Copenhaguen,41.55933851,2.07961419
211213,201,,1400,c. de Copenhaguen,41.55957105,2.0796209
211225,225,,1400,c. de Copenhaguen,41.56030527,2.07884025
105113,6,,455,pl. de Xavier Sanahuja,41.5609417,2.12960288
105162,187,,1266,c. de Fiveller,41.53742221,2.09835692
105175,101,,1450,c. de Cellers,41.5394385,2.10001395
105493,17,,428,camí Baix de la Clota,41.56221172,2.10755622
105581,45,,381,camí de Ripollet a Castellar,41.55386553,2.12616067
105659,14,,253,ctra. de Granollers,41.5605803,2.11847681
105845,61,,606,c. de Sant Pau,41.54415335,2.10801466
105877,2B,,942,c. de Migdia,41.545271,2.1068305
105918,3,,1223,pl. de Frederica Montseny,41.54206504,2.12135397
105929,6,,1350,pl. de Dolors Miralles,41.54594643,2.11365464
105945,24,,428,camí Baix de la Clota,41.56215655,2.10764389
106045,206,,1388,c. de Covadonga,41.54956881,2.11571
106052,9B,,1339,c. de Duran i Sors,41.54004052,2.11097536
106061,7,,1223,pl. de Frederica Montseny,41.54237475,2.12195617
106065,15,,822,c. de Pau Claris,41.5412877,2.10422687
106135,1,,257,masia de Can Vilà,41.58262618,2.1084547
106206,1,,207,Cases de Joan Busquets,41.56304013,2.12926236
106208,42,,1080,c. de Lacy,41.54430232,2.11196311
106366,8,,1031,c. de Lo Somni,41.55382597,2.08805439
106384,9,,822,c. de Pau Claris,41.54131665,2.10437801
106411,1,,219,Casa Ortuño,41.57295116,2.06865803
216032,40,,9258,c. del Kurdistan,41.54483345,2.0846687
106431,68,,1080,c. de Lacy,41.5444289,2.11262939
106472,88,,1588,av. de Barberà,41.53739569,2.11336595
106474,23,,606,c. de Sant Pau,41.54512499,2.10820497
106497,1M,,1265,pl. de Fiveller,41.53842265,2.09992111
215871,11,,1643,c. de les Antilles,41.54115272,2.08909886
214625,29B,,979,c. del Marquès de Comillas,41.54046537,2.11510384
214953,6,,39016,c. d' Itàlia,41.5486935,2.07703532
214956,12,,39016,c. d' Itàlia,41.54854,2.07709362
214959,18,,39016,c. d' Itàlia,41.54838972,2.07715983
214967,34,,39016,c. d' Itàlia,41.54800779,2.07737164
214970,40,,39016,c. d' Itàlia,41.54784821,2.07748036
215579,22,,1529,c. del Brasil,41.54531428,2.08917168
215773,59R,,414,camí de Can Prim,41.54872118,2.07084215
215776,2,,39027,c. de Txèquia,41.55018373,2.07772048
215854,27,,39026,c. de Polònia,41.54928203,2.07717539
215867,191,,39007,rda. de Jean Monnet,41.54087087,2.0885759
215964,10,,9263,c. del Tibet,41.54269269,2.08672772
105870,34,,1388,c. de Covadonga,41.55325999,2.11394356
106539,45B,,1033,c. de Lope de Vega,41.53022426,2.11819273
216054,15,,39019,c. d' Estònia,41.54575257,2.08394371
17524,156,,1559,c. de Bernat Metge,41.52645911,2.1018433
17332,66,,1396,c. de Corones,41.56853171,2.09394679
216358,49,,39007,rda. de Jean Monnet,41.54681654,2.07974263
216362,57,,39007,rda. de Jean Monnet,41.5463704,2.07981574
216316,34,,39009,pg. del Regne Unit,41.5479407,2.08019437
216538,214,,39007,rda. de Jean Monnet,41.54102227,2.08731908
17653,29,,1559,c. de Bernat Metge,41.53200829,2.10048916
216617,35,,39006,c. de França,41.5486022,2.07653421
17058,41,,1251,c. de la Font Canaleta,41.56495435,2.09670791
17080,19,,1521,c. de Bujaruelo,41.564299,2.09691172
17087,80,,585,c. de la Segarra,41.56610638,2.09339637
17088,82,,585,c. de la Segarra,41.56614111,2.09343209
17096,17,,1167,c. de les Guilleries,41.56590958,2.09393801
17115,22,,1202,c. de la Garrotxa,41.56558303,2.0936664
17141,4,,694,c. del Ripollès,41.56503192,2.09352296
17149,12,,854,c. d' Osona,41.56748832,2.09363539
17157,17,,854,c. d' Osona,41.56728792,2.09365837
17165,17,,1170,ptge. de Guanta,41.56589756,2.09839863
17170,5,,1170,ptge. de Guanta,41.56569801,2.09873629
17187,24,,1170,ptge. de Guanta,41.5660313,2.09838471
17198,2,,1170,ptge. de Guanta,41.56572864,2.09889552
17207,8,,1434,c. dels Clavells,41.5682625,2.09664578
17213,27,,1014,c. de les Magnòlies,41.56838779,2.09712655
17217,7,,1434,c. dels Clavells,41.56821972,2.09674021
17221,14,,1197,c. dels Geranis,41.56796934,2.09695675
17230,11,,1434,c. dels Clavells,41.56815219,2.0967011
17231,9,,1434,c. dels Clavells,41.56819142,2.09672383
17251,4,,1014,c. de les Magnòlies,41.56794646,2.09843192
17253,2,,1014,c. de les Magnòlies,41.56790245,2.09852094
17261,34,,1159,c. de les Hortènsies,41.56777992,2.09812882
17263,38,,1159,c. de les Hortènsies,41.56788806,2.09810127
17268,10,,1059,c. dels Lliris,41.56784531,2.0986152
17269,13,,518,c. de les Tulipes,41.56772512,2.09874473
17270,12,,1059,c. dels Lliris,41.56787859,2.09866434
17279,5,,518,c. de les Tulipes,41.56757976,2.09853198
17304,7,,1379,c. de les Dàlies,41.56755997,2.09901352
17317,7,,1014,c. de les Magnòlies,41.56809083,2.09791495
17643,16,,557,c. de Tamarit,41.53034646,2.10201409
17349,27,,1617,c. d' Arousa,41.56599382,2.09464927
17360,16,,1167,c. de les Guilleries,41.56598888,2.09405837
17363,22,,1167,c. de les Guilleries,41.56611353,2.09384426
17376,2,,696,c. de la Rioja,41.56634065,2.09466963
17397,29,,1679,c. de l' Alcarria,41.56632814,2.09564647
17417,53,,1014,c. de les Magnòlies,41.56919156,2.09619395
17427,78,,1014,c. de les Magnòlies,41.5691526,2.09647986
17435,475,,756,ctra. de Prats de Lluçanès,41.5691225,2.09804832
17638,4,,557,c. de Tamarit,41.53052712,2.10266784
17530,11,,1634,c. d' Apel.les Mestres,41.52695558,2.1008072
17543,16,,476,c. de Víctor Balaguer,41.52766609,2.10098703
17546,18,,476,c. de Víctor Balaguer,41.52765736,2.10093016
17562,84,,1348,c. de Domènech i Montaner,41.53135629,2.10374153
17586,37,,557,c. de Tamarit,41.52967807,2.10046675
17587,92,,1559,c. de Bernat Metge,41.52966085,2.10116063
17616,10,,670,ptge. de Rovira i Virgili,41.52856679,2.10262204
17668,229,,738,c. de Puig i Cadafalch,41.53309824,2.10429454
17634,114,,725,c. de Raimon Casellas,41.53167757,2.10229399
216397,82,,39009,pg. del Regne Unit,41.54547351,2.08085818
17649,47,,1559,c. de Bernat Metge,41.5311947,2.10088881
17650,35,,1559,c. de Bernat Metge,41.53165388,2.10066708
17651,33,,1559,c. de Bernat Metge,41.53177837,2.10060568
17654,37,,1559,c. de Bernat Metge,41.53147117,2.10075654
216623,47,,39006,c. de França,41.54826588,2.07667131
216626,53,,39006,c. de França,41.54810059,2.07675415
17202,4,,1429,rda. de Collsalarca,41.56658064,2.09698195
216639,79,,39006,c. de França,41.54742897,2.07718614
216786,80,,39016,c. d' Itàlia,41.54658668,2.07841053
216807,118,,39016,c. d' Itàlia,41.54568982,2.07915793
216819,117,,39006,c. de França,41.54625344,2.07807575
216820,119,,39006,c. de França,41.54620351,2.07811613
216823,125,,39006,c. de França,41.54606671,2.07822791
216824,127,,39006,c. de França,41.54601907,2.0782671
216829,137,,39006,c. de França,41.54577479,2.07847141
216830,139,,39006,c. de França,41.54573012,2.07850926
216833,145,,39006,c. de França,41.54559235,2.07862715
216849,82,,39007,rda. de Jean Monnet,41.54498136,2.0801525
216854,90,,39007,rda. de Jean Monnet,41.54471125,2.08035051
216890,181,,39006,c. de França,41.54431836,2.07947012
216894,189,,39006,c. de França,41.54403005,2.07977878
217035,261,,39006,c. de França,41.5404322,2.08403907
218127,75I,,1458,c. de Castellar del Vallès,41.5572296,2.10044798
220636,106,,1348,c. de Domènech i Montaner,41.52971455,2.1038925
220927,8,,39011,c. d' Àustria,41.54901887,2.07789581
221016,2D,,1499,c. de Can Cinto,41.54138399,2.1308866
223103,2,,32570,pl. de Daniel Sanahuja,41.54130565,2.10752601
223104,3,,32570,pl. de Daniel Sanahuja,41.5413907,2.10783724
224595,10,,595,c. de Sarajevo,41.56028807,2.08657798
224770,11,,488,c. de Varsòvia,41.55787747,2.08245252
224892,9,,39011,c. d' Àustria,41.54886317,2.07804735
225389,910,,756,ctra. de Prats de Lluçanès,41.58294121,2.09028828
225910,59C,,1296,av. d' Estrasburg,41.56168824,2.08522786
229434,1,,35875,pl. de la Sardana,41.54483233,2.11730146
233183,9,,1214,pl. de Galileu,41.55586753,2.0889557
216844,72,,39007,rda. de Jean Monnet,41.54532107,2.07971638
235588,12A,,656,pda. de la Salut,41.55781647,2.11836608
239411,144I,,1513,c. de Calassanç Duran,41.54054521,2.11813321
249984,167,,488,c. de Varsòvia,41.56183753,2.07849191
251387,38B,,1165,c. de Gustavo Adolfo Bécquer,41.55079332,2.08540377
254938,132B,,608,c. de Sant Oleguer,41.5399828,2.11326836
255920,7B,,1311,c. de l' Església Romànica,41.52725222,2.11985997
257290,188,,1483,camí de Can Quadres,41.53591478,2.12476936
257293,194,,1483,camí de Can Quadres,41.53564448,2.12439322
263468,158,,1400,c. de Copenhaguen,41.55890253,2.07978783
258736,45,,23548,c. de Viena,41.55918464,2.07937048
258912,2I,,9349,camí de Can Gavarra,41.55698612,2.11780684
261655,9,,58539,c. de Londres,41.55227432,2.07568562
261907,92,,58539,c. de Londres,41.55633751,2.07874716
261933,13A,,1308,pl. d' Espanya,41.56225021,2.09627078
263445,66,,1400,c. de Copenhaguen,41.55762928,2.0801605
221110,248,,39007,rda. de Jean Monnet,41.54013419,2.08924585
263495,2,,1563,c. de Berlín,41.55878695,2.08160106
263512,6,,483,c. de Venècia,41.55723008,2.08189883
263600,10,,19161,camí del Molí d'en Fontanet,41.55281108,2.11601241
263606,20,,19161,camí del Molí d'en Fontanet,41.54933849,2.11795714
263613,15,,19161,camí del Molí d'en Fontanet,41.55304813,2.11627441
263659,64,,400,camí de la Sèquia Monar,41.55150361,2.11751879
263723,3,,334,masia de Can Fadó Nou,41.54915779,2.13938186
265316,1,,59822,c. del Puig de Mataric,41.51406532,2.09745292
265337,23,,59821,c. del Torrent de Guiany,41.51838044,2.09615162
265362,11,,59817,pg. de Sant Pau de Riu-sec,41.51959655,2.10050698
265421,70,,59817,pg. de Sant Pau de Riu-sec,41.51269238,2.10819017
265464,24,,59818,c. de la Serra de Galliners,41.51650176,2.10025088
265515,1,,59819,c. del Pla del Fonollar,41.51147327,2.10990301
267021,23,,59819,c. del Pla del Fonollar,41.51370759,2.10985892
269882,19,,1577,ctra. de Bellaterra,41.51219057,2.0968849
108035,109,,1675,c. d' Alemanya,41.54167394,2.10631887
272138,71A,,59818,c. de la Serra de Galliners,41.5114036,2.10765393
274762,3B,,1589,c. de Baltarga,41.57136976,2.08173369
108310,59B,,764,c. de Portugal,41.54200315,2.10585035
274879,18A,,424,camí de Can Buxó,41.5578265,2.11654224
281478,5F,,59819,c. del Pla del Fonollar,41.51216878,2.11007087
281481,5D,,59819,c. del Pla del Fonollar,41.51227146,2.10987799
281482,5E,,59819,c. del Pla del Fonollar,41.51221648,2.10998126
281743,2,,39018,c. de Luxemburg,41.54140382,2.08447591
288219,PQ: 4000,,964,ctra. de Matadepera,41.58309817,2.06740569
288291,6,,207,Cases de Joan Busquets,41.56320326,2.1295352
300087,18A,,445,Aeroport de Sabadell,41.5202365,2.10247004
300327,30C,,445,Aeroport de Sabadell,41.51822163,2.10560146
300450,1E,,445,Aeroport de Sabadell,41.52467532,2.10616569
300460,11E,,445,Aeroport de Sabadell,41.52332285,2.10717254
300472,23E,,445,Aeroport de Sabadell,41.52350727,2.10625641
300475,1D,,445,Aeroport de Sabadell,41.522267,2.10754407
300480,6D,,445,Aeroport de Sabadell,41.52270615,2.10765997
300485,1I,,445,Aeroport de Sabadell,41.52097766,2.10483718
304721,22H,,445,Aeroport de Sabadell,41.52218978,2.0997206
304762,31A,,445,Aeroport de Sabadell,41.51995674,2.10288049
304766,35A,,445,Aeroport de Sabadell,41.51965589,2.10326664
106597,54,,1160,c. de l' Horta Novella,41.54448732,2.10531428
106629,1,,562,pl. del Submarí Nautilus,41.53620882,2.10831484
106661,1E,,1265,pl. de Fiveller,41.53829324,2.10039776
106708,1,,188,Ermita de Sant Julià,41.58319256,2.0677079
106785,65,,1513,c. de Calassanç Duran,41.54103334,2.11733776
269891,7,,1577,ctra. de Bellaterra,41.520066,2.09886996
106943,6B,,941,c. de Milà i Fontanals,41.53636424,2.1048179
106956,26,,912,c. de Montserrat,41.54312588,2.10936877
106989,70,,927,ctra. de Molins de Rei,41.54178693,2.10155196
108009,27,,901,ptge. de Mozart,41.54808269,2.08925999
108038,147B,,715,c. de la Reina Elionor,41.53674212,2.10416652
108100,46,,1000,c. de Mark Twain,41.5592221,2.06950807
108116,16,,997,c. de Marcel·lí Massana,41.55581329,2.07484004
108156,140,,1275,c. de Ferran Casablancas,41.54080206,2.10701
108159,6,,575,c. de Simone de Beauvoir,41.55530205,2.07455582
108175,2,,1089,c. de Julián Grimau,41.55535459,2.07556527
108246,45,,742,c. de Puig Antich,41.55476627,2.07389548
108311,4B,,1339,c. de Duran i Sors,41.54024338,2.11132654
108395,94,,1450,c. de Cellers,41.5401304,2.10207439
108408,30A,,713,c. del Remei,41.56016773,2.12993269
108411,32,,1580,c. de Begoña,41.55930771,2.13130903
304868,50C,,445,Aeroport de Sabadell,41.51947242,2.10373964
306053,16B,,543,c. de Terradets,41.54819163,2.12695694
315395,2I,,1008,c. de Manaut,41.5506598,2.109232
319763,9I,,445,Aeroport de Sabadell,41.52098219,2.10675686
319764,10I,,445,Aeroport de Sabadell,41.521883,2.10626053
320584,114A,,1503,c. de Ca n'Alzina,41.53887687,2.13260058
320588,114D,,1503,c. de Ca n'Alzina,41.53866165,2.13262466
327349,4B,,446,ctra. Antiga de Caldes,41.5578814,2.12098215
327354,6C,,446,ctra. Antiga de Caldes,41.5564496,2.12097861
332346,94B,,657,c. de la Salut,41.55129063,2.11103566
334658,56R,,1233,av. de Francesc Macià,41.55369489,2.09781063
336373,11R,,1233,av. de Francesc Macià,41.55326293,2.09751293
340075,20,,1350,pl. de Dolors Miralles,41.5452747,2.11412832
340082,26,,1350,pl. de Dolors Miralles,41.54530596,2.11468667
345720,18A,,1604,via Aurèlia,41.55636236,2.0950173
346106,3D,,999,c. de Marçal Ballús,41.57045265,2.08588653
346877,140I,,964,ctra. de Matadepera,41.5857939,2.06154433
350879,116B,,757,c. de Prat de la Riba,41.54940636,2.09007927
351833,79A,,817,c. de les Paus,41.5510873,2.11211207
351840,8E,,1281,c. de Feliu Elias,41.57245803,2.08701776
109358,172B,,797,c. de Permanyer,41.53777624,2.10086966
109192,41,,416,camí de Can Mimó,41.55722124,2.12844265
108482,159,,606,c. de Sant Pau,41.54000585,2.10910433
108513,23,,429,camí d'en Berard,41.55402045,2.0805208
108543,35,,429,camí d'en Berard,41.55465777,2.07932521
108588,8,,705,pl. de Ricard Simó Bach,41.54864889,2.10907675
108602,6,,1692,c. d' Agustina d'Aragó,41.53372758,2.11938181
108646,2B,,912,c. de Montserrat,41.54325712,2.11009305
108662,55B,,615,c. de Sant Jordi,41.54348445,2.10000962
108687,18B,,1600,c. d' Avellaneda,41.54385891,2.1066953
108711,1D,,1275,c. de Ferran Casablancas,41.54460488,2.10619673
108732,38B,,1437,c. del Claustre,41.5597234,2.12649181
108743,21,,631,c. de Sant Cugat,41.54557944,2.10532083
108769,14B,,772,c. de Poblet,41.56023464,2.12914319
108826,52B,,857,c. d' Osca,41.54303215,2.10485773
108895,102,,825,av. de la Pau,41.55478917,2.0694252
108911,118,,825,av. de la Pau,41.5542067,2.06867629
108990,50,,381,camí de Ripollet a Castellar,41.55373897,2.1263993
109007,84,,381,camí de Ripollet a Castellar,41.55486926,2.12596588
109012,122,,631,c. de Sant Cugat,41.54359553,2.10308795
109013,2B,,542,ctra. de Terrassa,41.54376151,2.10268903
109021,50B,,542,ctra. de Terrassa,41.54416276,2.10120755
109024,41B,,741,c. de Puigcerdà,41.54473851,2.10115561
109029,29B,,741,c. de Puigcerdà,41.54494307,2.10120118
109234,80,,416,camí de Can Mimó,41.55513466,2.13167736
109203,51,,416,camí de Can Mimó,41.55565222,2.12919301
109324,4,,1658,c. d' Amèrica,41.54622273,2.09216129
109348,30B,,989,c. de Margenat,41.54593373,2.09843847
109356,9,,909,c. de Moratín,41.54744215,2.09835278
109406,3A,,975,c. de Martí l'Humà,41.53375787,2.11465165
109379,198B,,1588,av. de Barberà,41.53515291,2.11444986
109382,194,,628,c. de Sant Ferran,41.53586753,2.09915965
304817,26B,,445,Aeroport de Sabadell,41.51860138,2.10468072
108444,48,,742,c. de Puig Antich,41.55410528,2.07453531
109404,7B,,975,c. de Martí l'Humà,41.53363852,2.11421643
109413,44,,725,c. de Raimon Casellas,41.53373346,2.10129101
109424,11,,1117,c. de Joaquim Blume,41.53288153,2.10108062
109443,25,,557,c. de Tamarit,41.53005971,2.10160474
109561,27,,623,c. de Santiago Segura,41.57127482,2.08738924
109632,39B,,1415,c. dels Comtes,41.54565181,2.11863045
109680,26,,1327,c. dels Emprius,41.54789025,2.11879813
109730,16B,,1159,c. de les Hortènsies,41.56738515,2.09866382
109733,126B,,1540,c. de Bonavista,41.54542477,2.11880698
109744,165B,,1469,c. de Caresmar,41.54064926,2.09741563
109789,54B,,714,c. dels Reis Catòlics,41.52435414,2.11466686
109798,64,,861,rda. d' Orient,41.54227891,2.12219425
109803,3,,861,rda. d' Orient,41.54480903,2.120586
109807,55,,625,c. de Santiago de Compostel·la,41.52500912,2.11824759
109930,226,,1018,c. de Magí Colet,41.52329118,2.11218055
109931,228,,1018,c. de Magí Colet,41.5232854,2.1120791
109968,34,,458,c. de Walter Benjamin,41.56286296,2.07636122
110016,33,,1590,c. de Balmes,41.54287816,2.11782332
110061,50,,798,c. de Pérez Moya,41.52921923,2.12059458
110104,26I,,1311,c. de l' Església Romànica,41.52726788,2.1206424
362872,81,,100175,c. del Poble Amazic,41.53994395,2.08787255
362871,79,,100175,c. del Poble Amazic,41.53992087,2.08787287
362886,109,,100175,c. del Poble Amazic,41.53953832,2.08753444
362882,101,,100175,c. del Poble Amazic,41.53990786,2.08753119
110221,1T,,858,c. d' Osaka,41.5389227,2.12192639
351846,18E,,1308,pl. d' Espanya,41.56161432,2.09627982
351849,53E,,780,pg. de la Plaça Major,41.54779855,2.10855648
109787,109B,,580,c. dels Sentmenat,41.54279224,2.12062384
352759,55A,,1207,c. de Garcilaso,41.55021346,2.105182
353371,66C,,1233,av. de Francesc Macià,41.55621408,2.09779807
355731,25A,,1703,c. de l' Abat Escarré,41.55683815,2.09579823
355754,12C,,792,c. de Pi i Margall,41.55431995,2.09952726
358370,56I,,1695,c. de l' Agricultura,41.55310638,2.10085843
362835,9,,100175,c. del Poble Amazic,41.53957681,2.08882775
362842,23,,100175,c. del Poble Amazic,41.53971982,2.08847321
362847,33,,100175,c. del Poble Amazic,41.53952425,2.08835108
362861,61,,100175,c. del Poble Amazic,41.53940493,2.08801109
110201,574,,542,ctra. de Terrassa,41.55205087,2.07182857
110195,564,,542,ctra. de Terrassa,41.5518854,2.07244298
110184,544,,542,ctra. de Terrassa,41.55165274,2.07333792
362899,131,,100175,c. del Poble Amazic,41.54013283,2.08739791
362908,149,,100175,c. del Poble Amazic,41.54023748,2.08705377
362917,165,,100175,c. del Poble Amazic,41.53946724,2.08706611
362925,181,,100175,c. del Poble Amazic,41.54045742,2.08691993
362951,229,,100175,c. del Poble Amazic,41.54039454,2.08610707
135301,40,,9288,Enllaç Autopista C-58 (abans A-18) amb la N-150,41.54892043,2.06766638
364663,94V,,39,camí de la Serra de Pedralva,41.5528,2.06406012
364667,73V,,39,camí de la Serra de Pedralva,41.55106467,2.06591304
364668,32V,,9288,Enllaç Autopista C-58 (abans A-18) amb la N-150,41.54990469,2.06699305
110266,599,,542,ctra. de Terrassa,41.55297902,2.06683075
110296,54,,774,c. de Plini el Vell,41.55673989,2.08293697
110302,17T,,1391,c. de Costa i Deu,41.53304585,2.0983716
110338,6A,,569,c. de Sol i Padrís,41.54087053,2.11684549
110359,128,,1391,c. de Costa i Deu,41.52642527,2.09919809
110435,12,,1575,rda. de Bellesguard,41.53671729,2.12039949
110489,8L,,1572,c. de Bellsolà,41.53478998,2.11876432
110501,130B,,1511,c. dels Calders,41.53515113,2.11648032
362877,91,,100175,c. del Poble Amazic,41.54041769,2.08752457
365969,3A,,18971,camí de Can Pobla,41.53908346,2.14128042
110603,217B,,1524,c. de Brutau,41.53815935,2.11737712
110610,51B,,660,c. de Sallarès i Marra,41.53857603,2.11598613
110625,59A,,716,c. de Regàs,41.53923581,2.11529224
110633,465A,,756,ctra. de Prats de Lluçanès,41.56759395,2.09951208
110665,51A,,1169,c. de Güell i Ferrer,41.53787766,2.11563287
110784,79,,1145,c. del Jardí,41.54582128,2.11302062
110862,2,,394,camí de la Masia de Can Deu,41.57784103,2.08365357
110986,144B,,514,c. de la Unió,41.54733865,2.10206943
111031,151B,,1294,c. de l' Estrella,41.54820892,2.10246245
111094,6B,,656,pda. de la Salut,41.55794745,2.1181222
111386,39,,635,c. de Santa Teresa,41.5521824,2.11541767
111541,195,,395,camí del Mas Canals,41.56903206,2.06659104
